REGION,SETTLEMENTDATE,TOTALDEMAND,RRP
SA1,2019-12-30 20:00:00,1689.66,54.95
SA1,2019-12-30 20:30:00,1609.15,59.99
SA1,2019-12-30 21:00:00,1546.5,59.38
SA1,2019-12-30 21:30:00,1478.68,58.6
SA1,2019-12-30 22:00:00,1432.12,49.91
SA1,2019-12-30 22:30:00,1377.63,62.17
SA1,2019-12-30 23:00:00,1330.06,51.19
SA1,2019-12-30 23:30:00,1291.37,67.24
SA1,2019-12-31 00:00:00,1451.46,69.54
SA1,2019-12-31 00:30:00,1377.38,44.42
SA1,2019-12-31 01:00:00,1313.5,40.34
SA1,2019-12-31 01:30:00,1254.68,40.47
SA1,2019-12-31 02:00:00,1242.04,39.66
SA1,2019-12-31 02:30:00,1207.04,38.72
SA1,2019-12-31 03:00:00,1159.31,36.1
SA1,2019-12-31 03:30:00,1155.97,38.3
SA1,2019-12-31 04:00:00,1176.73,42.42
SA1,2019-12-31 04:30:00,1161.32,54.46
SA1,2019-12-31 05:00:00,1180.79,53.14
SA1,2019-12-31 05:30:00,1174.54,53.04
SA1,2019-12-31 06:00:00,1166.74,51.09
SA1,2019-12-31 06:30:00,1180.12,55.3
SA1,2019-12-31 07:00:00,1191.4,55.65
SA1,2019-12-31 07:30:00,1148.29,49.44
SA1,2019-12-31 08:00:00,1067.26,41.37
SA1,2019-12-31 08:30:00,962.8,33.12
SA1,2019-12-31 09:00:00,881.58,31.99
SA1,2019-12-31 09:30:00,803.07,34.08
SA1,2019-12-31 10:00:00,724.06,30.69
SA1,2019-12-31 10:30:00,677.96,30.19
SA1,2019-12-31 11:00:00,655.67,31.64
SA1,2019-12-31 11:30:00,633.07,29.77
SA1,2019-12-31 12:00:00,615.98,23.1
SA1,2019-12-31 12:30:00,602.87,28.46
SA1,2019-12-31 13:00:00,601.7,29.36
SA1,2019-12-31 13:30:00,594.3,17.8
SA1,2019-12-31 14:00:00,585.34,28.55
SA1,2019-12-31 14:30:00,605.97,23.17
SA1,2019-12-31 15:00:00,650.38,32.3
SA1,2019-12-31 15:30:00,720.97,44.31
SA1,2019-12-31 16:00:00,809.0,54.66
SA1,2019-12-31 16:30:00,890.31,60.66
SA1,2019-12-31 17:00:00,995.96,54.2
SA1,2019-12-31 17:30:00,1066.88,51.75
SA1,2019-12-31 18:00:00,1155.0,52.37
SA1,2019-12-31 18:30:00,1222.43,60.05
SA1,2019-12-31 19:00:00,1263.33,65.15
SA1,2019-12-31 19:30:00,1285.6,58.55
SA1,2019-12-31 20:00:00,1319.69,53.2
SA1,2019-12-31 20:30:00,1357.1,55.54
SA1,2019-12-31 21:00:00,1356.43,58.02
SA1,2019-12-31 21:30:00,1328.96,63.35
SA1,2019-12-31 22:00:00,1314.0,57.12
SA1,2019-12-31 22:30:00,1292.38,61.83
SA1,2019-12-31 23:00:00,1294.88,57.42
SA1,2019-12-31 23:30:00,1305.43,68.58
SA1,2020-01-01 00:00:00,1474.11,85.95
SA1,2020-01-01 00:30:00,1419.45,68.33
SA1,2020-01-01 01:00:00,1361.94,68.33
SA1,2020-01-01 01:30:00,1256.3,68.76
SA1,2020-01-01 02:00:00,1202.3,68.42
SA1,2020-01-01 02:30:00,1170.07,68.25
SA1,2020-01-01 03:00:00,1151.99,68.0
SA1,2020-01-01 03:30:00,1133.61,68.0
SA1,2020-01-01 04:00:00,1125.55,65.65
SA1,2020-01-01 04:30:00,1118.56,60.66
SA1,2020-01-01 05:00:00,1120.8,57.42
SA1,2020-01-01 05:30:00,1124.89,59.95
SA1,2020-01-01 06:00:00,1119.88,56.87
SA1,2020-01-01 06:30:00,1089.95,45.85
SA1,2020-01-01 07:00:00,1049.18,36.27
SA1,2020-01-01 07:30:00,991.23,42.56
SA1,2020-01-01 08:00:00,927.15,38.79
SA1,2020-01-01 08:30:00,848.82,31.55
SA1,2020-01-01 09:00:00,761.16,6.4
SA1,2020-01-01 09:30:00,686.57,21.7
SA1,2020-01-01 10:00:00,623.05,11.32
SA1,2020-01-01 10:30:00,559.1,18.94
SA1,2020-01-01 11:00:00,534.18,26.69
SA1,2020-01-01 11:30:00,494.12,29.1
SA1,2020-01-01 12:00:00,468.22,29.66
SA1,2020-01-01 12:30:00,458.89,24.75
SA1,2020-01-01 13:00:00,475.46,29.69
SA1,2020-01-01 13:30:00,486.47,29.97
SA1,2020-01-01 14:00:00,489.6,32.41
SA1,2020-01-01 14:30:00,513.62,32.77
SA1,2020-01-01 15:00:00,565.77,36.41
SA1,2020-01-01 15:30:00,615.46,36.66
SA1,2020-01-01 16:00:00,682.56,43.94
SA1,2020-01-01 16:30:00,789.69,52.86
SA1,2020-01-01 17:00:00,887.52,55.44
SA1,2020-01-01 17:30:00,998.28,53.8
SA1,2020-01-01 18:00:00,1104.43,58.09
SA1,2020-01-01 18:30:00,1233.28,64.59
SA1,2020-01-01 19:00:00,1302.24,68.42
SA1,2020-01-01 19:30:00,1356.97,68.92
SA1,2020-01-01 20:00:00,1375.64,69.13
SA1,2020-01-01 20:30:00,1389.68,71.99
SA1,2020-01-01 21:00:00,1378.45,68.33
SA1,2020-01-01 21:30:00,1335.98,68.0
SA1,2020-01-01 22:00:00,1290.32,65.75
SA1,2020-01-01 22:30:00,1264.05,66.57
SA1,2020-01-01 23:00:00,1248.47,62.7
SA1,2020-01-01 23:30:00,1245.8,68.25
SA1,2020-01-02 00:00:00,1419.96,70.7
SA1,2020-01-02 00:30:00,1348.65,68.5
SA1,2020-01-02 01:00:00,1311.34,67.83
SA1,2020-01-02 01:30:00,1234.27,52.38
SA1,2020-01-02 02:00:00,1194.07,41.69
SA1,2020-01-02 02:30:00,1176.69,44.46
SA1,2020-01-02 03:00:00,1172.08,48.13
SA1,2020-01-02 03:30:00,1165.66,51.53
SA1,2020-01-02 04:00:00,1158.16,52.18
SA1,2020-01-02 04:30:00,1152.82,58.32
SA1,2020-01-02 05:00:00,1163.67,74.17
SA1,2020-01-02 05:30:00,1149.75,68.0
SA1,2020-01-02 06:00:00,1167.64,79.08
SA1,2020-01-02 06:30:00,1185.33,76.69
SA1,2020-01-02 07:00:00,1196.77,70.77
SA1,2020-01-02 07:30:00,1154.73,68.03
SA1,2020-01-02 08:00:00,1101.3,68.27
SA1,2020-01-02 08:30:00,1061.81,68.14
SA1,2020-01-02 09:00:00,998.01,68.0
SA1,2020-01-02 09:30:00,943.3,67.14
SA1,2020-01-02 10:00:00,872.3,65.35
SA1,2020-01-02 10:30:00,850.71,69.45
SA1,2020-01-02 11:00:00,810.47,64.12
SA1,2020-01-02 11:30:00,805.54,64.23
SA1,2020-01-02 12:00:00,807.79,57.75
SA1,2020-01-02 12:30:00,830.32,63.76
SA1,2020-01-02 13:00:00,861.49,67.61
SA1,2020-01-02 13:30:00,911.78,77.78
SA1,2020-01-02 14:00:00,973.96,78.93
SA1,2020-01-02 14:30:00,1010.47,77.4
SA1,2020-01-02 15:00:00,1082.62,77.45
SA1,2020-01-02 15:30:00,1163.35,82.7
SA1,2020-01-02 16:00:00,1288.13,88.75
SA1,2020-01-02 16:30:00,1396.41,86.46
SA1,2020-01-02 17:00:00,1507.01,88.46
SA1,2020-01-02 17:30:00,1624.76,82.65
SA1,2020-01-02 18:00:00,1697.05,87.29
SA1,2020-01-02 18:30:00,1753.45,89.89
SA1,2020-01-02 19:00:00,1753.61,88.87
SA1,2020-01-02 19:30:00,1726.46,77.77
SA1,2020-01-02 20:00:00,1673.34,73.84
SA1,2020-01-02 20:30:00,1651.28,63.23
SA1,2020-01-02 21:00:00,1596.55,52.66
SA1,2020-01-02 21:30:00,1503.95,49.61
SA1,2020-01-02 22:00:00,1468.94,53.83
SA1,2020-01-02 22:30:00,1423.74,62.24
SA1,2020-01-02 23:00:00,1381.87,57.88
SA1,2020-01-02 23:30:00,1337.02,72.79
SA1,2020-01-03 00:00:00,1490.12,75.75
SA1,2020-01-03 00:30:00,1393.34,64.08
SA1,2020-01-03 01:00:00,1327.82,52.35
SA1,2020-01-03 01:30:00,1274.88,42.83
SA1,2020-01-03 02:00:00,1213.44,44.82
SA1,2020-01-03 02:30:00,1218.24,48.51
SA1,2020-01-03 03:00:00,1192.0,44.09
SA1,2020-01-03 03:30:00,1167.75,47.01
SA1,2020-01-03 04:00:00,1156.7,44.55
SA1,2020-01-03 04:30:00,1155.61,42.13
SA1,2020-01-03 05:00:00,1140.09,37.87
SA1,2020-01-03 05:30:00,1158.15,41.62
SA1,2020-01-03 06:00:00,1183.31,43.79
SA1,2020-01-03 06:30:00,1199.72,42.76
SA1,2020-01-03 07:00:00,1232.05,43.02
SA1,2020-01-03 07:30:00,1240.14,37.0
SA1,2020-01-03 08:00:00,1270.56,36.23
SA1,2020-01-03 08:30:00,1333.44,38.47
SA1,2020-01-03 09:00:00,1350.2,41.01
SA1,2020-01-03 09:30:00,1335.04,40.41
SA1,2020-01-03 10:00:00,1319.6,38.53
SA1,2020-01-03 10:30:00,1336.38,40.47
SA1,2020-01-03 11:00:00,1417.69,45.55
SA1,2020-01-03 11:30:00,1475.44,61.1
SA1,2020-01-03 12:00:00,1531.75,57.32
SA1,2020-01-03 12:30:00,1586.69,64.32
SA1,2020-01-03 13:00:00,1682.15,66.74
SA1,2020-01-03 13:30:00,1714.55,68.43
SA1,2020-01-03 14:00:00,1809.83,71.17
SA1,2020-01-03 14:30:00,1831.9,79.22
SA1,2020-01-03 15:00:00,1894.04,69.68
SA1,2020-01-03 15:30:00,1977.29,66.62
SA1,2020-01-03 16:00:00,2127.0,71.01
SA1,2020-01-03 16:30:00,2217.04,87.01
SA1,2020-01-03 17:00:00,2359.57,81.35
SA1,2020-01-03 17:30:00,2446.21,76.12
SA1,2020-01-03 18:00:00,2515.04,92.76
SA1,2020-01-03 18:30:00,2529.68,88.01
SA1,2020-01-03 19:00:00,2585.25,105.79
SA1,2020-01-03 19:30:00,2538.47,98.59
SA1,2020-01-03 20:00:00,2413.07,94.37
SA1,2020-01-03 20:30:00,2274.24,80.89
SA1,2020-01-03 21:00:00,2180.29,81.15
SA1,2020-01-03 21:30:00,2033.08,67.9
SA1,2020-01-03 22:00:00,1894.62,66.51
SA1,2020-01-03 22:30:00,1724.12,63.07
SA1,2020-01-03 23:00:00,1584.04,59.26
SA1,2020-01-03 23:30:00,1544.57,62.77
SA1,2020-01-04 00:00:00,1660.72,66.22
SA1,2020-01-04 00:30:00,1568.01,66.45
SA1,2020-01-04 01:00:00,1533.09,61.86
SA1,2020-01-04 01:30:00,1456.98,52.02
SA1,2020-01-04 02:00:00,1417.75,52.53
SA1,2020-01-04 02:30:00,1350.3,46.46
SA1,2020-01-04 03:00:00,1327.79,46.91
SA1,2020-01-04 03:30:00,1304.29,53.64
SA1,2020-01-04 04:00:00,1295.47,55.12
SA1,2020-01-04 04:30:00,1272.85,52.36
SA1,2020-01-04 05:00:00,1253.04,51.26
SA1,2020-01-04 05:30:00,1197.92,45.79
SA1,2020-01-04 06:00:00,1220.39,46.64
SA1,2020-01-04 06:30:00,1241.29,40.19
SA1,2020-01-04 07:00:00,1220.22,29.45
SA1,2020-01-04 07:30:00,1230.57,36.41
SA1,2020-01-04 08:00:00,1146.47,34.08
SA1,2020-01-04 08:30:00,1051.33,29.86
SA1,2020-01-04 09:00:00,1061.55,30.01
SA1,2020-01-04 09:30:00,1100.52,37.08
SA1,2020-01-04 10:00:00,1072.57,33.92
SA1,2020-01-04 10:30:00,998.4,32.12
SA1,2020-01-04 11:00:00,922.08,28.67
SA1,2020-01-04 11:30:00,857.53,28.53
SA1,2020-01-04 12:00:00,848.35,39.79
SA1,2020-01-04 12:30:00,752.68,49.58
SA1,2020-01-04 13:00:00,762.1,48.44
SA1,2020-01-04 13:30:00,761.95,39.63
SA1,2020-01-04 14:00:00,768.25,10.54
SA1,2020-01-04 14:30:00,740.39,-12.37
SA1,2020-01-04 15:00:00,783.99,3.03
SA1,2020-01-04 15:30:00,828.98,-200.74
SA1,2020-01-04 16:00:00,997.87,-217.0
SA1,2020-01-04 16:30:00,1113.23,-12.52
SA1,2020-01-04 17:00:00,1112.5,0.41
SA1,2020-01-04 17:30:00,1234.13,14.6
SA1,2020-01-04 18:00:00,1245.98,23.96
SA1,2020-01-04 18:30:00,1269.02,-12.54
SA1,2020-01-04 19:00:00,1238.01,-4.43
SA1,2020-01-04 19:30:00,1276.16,52.92
SA1,2020-01-04 20:00:00,1248.47,69.23
SA1,2020-01-04 20:30:00,1255.23,117.3
SA1,2020-01-04 21:00:00,1240.03,50.86
SA1,2020-01-04 21:30:00,1192.69,86.75
SA1,2020-01-04 22:00:00,1180.03,17.67
SA1,2020-01-04 22:30:00,1172.65,15.13
SA1,2020-01-04 23:00:00,1162.88,19.69
SA1,2020-01-04 23:30:00,1153.98,35.06
SA1,2020-01-05 00:00:00,1306.54,40.09
SA1,2020-01-05 00:30:00,1271.54,31.53
SA1,2020-01-05 01:00:00,1231.59,15.44
SA1,2020-01-05 01:30:00,1164.15,26.77
SA1,2020-01-05 02:00:00,1119.49,31.84
SA1,2020-01-05 02:30:00,1101.28,37.38
SA1,2020-01-05 03:00:00,1082.93,26.72
SA1,2020-01-05 03:30:00,1080.95,-0.01
SA1,2020-01-05 04:00:00,1080.24,-0.52
SA1,2020-01-05 04:30:00,1082.15,0.09
SA1,2020-01-05 05:00:00,1073.38,-21.81
SA1,2020-01-05 05:30:00,1076.04,-6.01
SA1,2020-01-05 06:00:00,1068.22,-10.99
SA1,2020-01-05 06:30:00,1061.68,2.44
SA1,2020-01-05 07:00:00,1098.61,2.24
SA1,2020-01-05 07:30:00,1101.4,6.56
SA1,2020-01-05 08:00:00,1080.83,26.91
SA1,2020-01-05 08:30:00,1063.18,33.52
SA1,2020-01-05 09:00:00,1055.41,31.34
SA1,2020-01-05 09:30:00,1079.82,32.42
SA1,2020-01-05 10:00:00,1095.3,28.56
SA1,2020-01-05 10:30:00,1092.66,26.67
SA1,2020-01-05 11:00:00,1103.9,-17.7
SA1,2020-01-05 11:30:00,1080.92,-8.15
SA1,2020-01-05 12:00:00,1037.37,-5.59
SA1,2020-01-05 12:30:00,1042.78,-5.57
SA1,2020-01-05 13:00:00,1016.31,7.67
SA1,2020-01-05 13:30:00,1003.03,-34.45
SA1,2020-01-05 14:00:00,1037.08,-26.02
SA1,2020-01-05 14:30:00,1059.94,-37.99
SA1,2020-01-05 15:00:00,1084.78,-1.29
SA1,2020-01-05 15:30:00,1105.11,13.27
SA1,2020-01-05 16:00:00,1137.49,36.96
SA1,2020-01-05 16:30:00,1153.83,18.99
SA1,2020-01-05 17:00:00,1179.66,40.15
SA1,2020-01-05 17:30:00,1233.91,39.43
SA1,2020-01-05 18:00:00,1200.12,42.59
SA1,2020-01-05 18:30:00,1188.56,46.82
SA1,2020-01-05 19:00:00,1175.06,44.2
SA1,2020-01-05 19:30:00,1195.49,37.28
SA1,2020-01-05 20:00:00,1214.46,39.79
SA1,2020-01-05 20:30:00,1277.95,45.26
SA1,2020-01-05 21:00:00,1271.68,42.08
SA1,2020-01-05 21:30:00,1255.05,38.11
SA1,2020-01-05 22:00:00,1211.04,22.45
SA1,2020-01-05 22:30:00,1166.92,14.09
SA1,2020-01-05 23:00:00,1163.93,27.47
SA1,2020-01-05 23:30:00,1171.47,37.09
SA1,2020-01-06 00:00:00,1357.73,38.24
SA1,2020-01-06 00:30:00,1327.42,40.13
SA1,2020-01-06 01:00:00,1278.29,34.16
SA1,2020-01-06 01:30:00,1193.07,37.12
SA1,2020-01-06 02:00:00,1131.01,31.85
SA1,2020-01-06 02:30:00,1093.85,35.31
SA1,2020-01-06 03:00:00,1075.44,34.46
SA1,2020-01-06 03:30:00,1075.72,38.62
SA1,2020-01-06 04:00:00,1067.66,40.16
SA1,2020-01-06 04:30:00,1064.95,39.72
SA1,2020-01-06 05:00:00,1106.34,43.27
SA1,2020-01-06 05:30:00,1114.38,58.52
SA1,2020-01-06 06:00:00,1145.27,56.28
SA1,2020-01-06 06:30:00,1173.13,62.77
SA1,2020-01-06 07:00:00,1233.56,84.67
SA1,2020-01-06 07:30:00,1222.85,79.85
SA1,2020-01-06 08:00:00,1148.6,87.66
SA1,2020-01-06 08:30:00,1086.64,99.03
SA1,2020-01-06 09:00:00,1015.67,69.06
SA1,2020-01-06 09:30:00,942.3,69.23
SA1,2020-01-06 10:00:00,875.38,68.92
SA1,2020-01-06 10:30:00,785.56,66.62
SA1,2020-01-06 11:00:00,721.97,64.38
SA1,2020-01-06 11:30:00,681.98,63.17
SA1,2020-01-06 12:00:00,660.35,57.6
SA1,2020-01-06 12:30:00,647.57,51.89
SA1,2020-01-06 13:00:00,615.25,51.72
SA1,2020-01-06 13:30:00,644.23,50.97
SA1,2020-01-06 14:00:00,647.17,62.33
SA1,2020-01-06 14:30:00,641.89,61.39
SA1,2020-01-06 15:00:00,632.88,51.05
SA1,2020-01-06 15:30:00,692.21,46.93
SA1,2020-01-06 16:00:00,759.42,54.81
SA1,2020-01-06 16:30:00,805.04,51.43
SA1,2020-01-06 17:00:00,898.28,60.81
SA1,2020-01-06 17:30:00,1018.64,57.93
SA1,2020-01-06 18:00:00,1090.22,53.69
SA1,2020-01-06 18:30:00,1192.36,65.38
SA1,2020-01-06 19:00:00,1233.06,62.54
SA1,2020-01-06 19:30:00,1258.53,59.62
SA1,2020-01-06 20:00:00,1279.04,67.24
SA1,2020-01-06 20:30:00,1301.71,64.29
SA1,2020-01-06 21:00:00,1318.85,59.16
SA1,2020-01-06 21:30:00,1296.26,56.1
SA1,2020-01-06 22:00:00,1243.76,52.18
SA1,2020-01-06 22:30:00,1191.22,51.57
SA1,2020-01-06 23:00:00,1138.44,44.88
SA1,2020-01-06 23:30:00,1157.11,53.63
SA1,2020-01-07 00:00:00,1354.09,68.0
SA1,2020-01-07 00:30:00,1312.4,59.51
SA1,2020-01-07 01:00:00,1270.42,53.96
SA1,2020-01-07 01:30:00,1204.55,43.67
SA1,2020-01-07 02:00:00,1149.55,42.46
SA1,2020-01-07 02:30:00,1125.91,35.28
SA1,2020-01-07 03:00:00,1119.66,43.21
SA1,2020-01-07 03:30:00,1131.34,42.62
SA1,2020-01-07 04:00:00,1117.49,41.69
SA1,2020-01-07 04:30:00,1114.89,46.56
SA1,2020-01-07 05:00:00,1101.86,48.1
SA1,2020-01-07 05:30:00,1102.9,49.8
SA1,2020-01-07 06:00:00,1139.58,83.76
SA1,2020-01-07 06:30:00,1199.38,77.51
SA1,2020-01-07 07:00:00,1230.42,86.29
SA1,2020-01-07 07:30:00,1207.05,68.6
SA1,2020-01-07 08:00:00,1158.14,68.62
SA1,2020-01-07 08:30:00,1113.52,68.41
SA1,2020-01-07 09:00:00,1050.44,68.14
SA1,2020-01-07 09:30:00,984.75,68.0
SA1,2020-01-07 10:00:00,926.6,65.41
SA1,2020-01-07 10:30:00,885.62,57.3
SA1,2020-01-07 11:00:00,855.23,47.86
SA1,2020-01-07 11:30:00,861.62,42.55
SA1,2020-01-07 12:00:00,865.85,48.85
SA1,2020-01-07 12:30:00,847.11,47.65
SA1,2020-01-07 13:00:00,843.57,46.56
SA1,2020-01-07 13:30:00,908.94,63.14
SA1,2020-01-07 14:00:00,936.77,61.1
SA1,2020-01-07 14:30:00,962.03,52.53
SA1,2020-01-07 15:00:00,1035.3,59.09
SA1,2020-01-07 15:30:00,1131.16,62.83
SA1,2020-01-07 16:00:00,1196.24,69.35
SA1,2020-01-07 16:30:00,1278.28,77.24
SA1,2020-01-07 17:00:00,1345.57,89.52
SA1,2020-01-07 17:30:00,1457.89,68.94
SA1,2020-01-07 18:00:00,1539.41,68.52
SA1,2020-01-07 18:30:00,1610.76,68.83
SA1,2020-01-07 19:00:00,1618.27,69.0
SA1,2020-01-07 19:30:00,1596.92,69.0
SA1,2020-01-07 20:00:00,1556.83,68.92
SA1,2020-01-07 20:30:00,1497.77,67.86
SA1,2020-01-07 21:00:00,1442.25,64.28
SA1,2020-01-07 21:30:00,1375.28,61.57
SA1,2020-01-07 22:00:00,1317.9,47.42
SA1,2020-01-07 22:30:00,1269.97,49.46
SA1,2020-01-07 23:00:00,1222.79,45.81
SA1,2020-01-07 23:30:00,1237.61,50.41
SA1,2020-01-08 00:00:00,1419.92,52.09
SA1,2020-01-08 00:30:00,1353.35,43.79
SA1,2020-01-08 01:00:00,1309.68,40.21
SA1,2020-01-08 01:30:00,1232.53,38.56
SA1,2020-01-08 02:00:00,1191.22,32.85
SA1,2020-01-08 02:30:00,1179.64,34.24
SA1,2020-01-08 03:00:00,1161.59,38.42
SA1,2020-01-08 03:30:00,1157.09,41.28
SA1,2020-01-08 04:00:00,1148.46,40.03
SA1,2020-01-08 04:30:00,1142.88,43.91
SA1,2020-01-08 05:00:00,1161.39,46.02
SA1,2020-01-08 05:30:00,1187.01,47.75
SA1,2020-01-08 06:00:00,1217.46,55.78
SA1,2020-01-08 06:30:00,1239.32,57.67
SA1,2020-01-08 07:00:00,1278.81,59.67
SA1,2020-01-08 07:30:00,1299.28,57.04
SA1,2020-01-08 08:00:00,1275.23,52.91
SA1,2020-01-08 08:30:00,1257.03,58.06
SA1,2020-01-08 09:00:00,1213.41,53.49
SA1,2020-01-08 09:30:00,1185.76,52.96
SA1,2020-01-08 10:00:00,1163.26,53.29
SA1,2020-01-08 10:30:00,1162.55,47.72
SA1,2020-01-08 11:00:00,1166.12,46.81
SA1,2020-01-08 11:30:00,1197.84,49.66
SA1,2020-01-08 12:00:00,1250.54,50.94
SA1,2020-01-08 12:30:00,1322.8,56.45
SA1,2020-01-08 13:00:00,1371.29,60.17
SA1,2020-01-08 13:30:00,1411.54,68.57
SA1,2020-01-08 14:00:00,1486.03,67.15
SA1,2020-01-08 14:30:00,1571.0,67.3
SA1,2020-01-08 15:00:00,1639.36,68.98
SA1,2020-01-08 15:30:00,1718.38,68.95
SA1,2020-01-08 16:00:00,1813.72,68.67
SA1,2020-01-08 16:30:00,1901.7,72.68
SA1,2020-01-08 17:00:00,1979.51,69.15
SA1,2020-01-08 17:30:00,2070.56,68.94
SA1,2020-01-08 18:00:00,2154.72,70.03
SA1,2020-01-08 18:30:00,2222.13,72.96
SA1,2020-01-08 19:00:00,2211.21,69.28
SA1,2020-01-08 19:30:00,2147.85,68.92
SA1,2020-01-08 20:00:00,2037.53,68.36
SA1,2020-01-08 20:30:00,1934.79,67.35
SA1,2020-01-08 21:00:00,1870.18,61.91
SA1,2020-01-08 21:30:00,1755.8,55.73
SA1,2020-01-08 22:00:00,1643.63,46.05
SA1,2020-01-08 22:30:00,1545.66,50.91
SA1,2020-01-08 23:00:00,1483.28,43.15
SA1,2020-01-08 23:30:00,1484.3,41.83
SA1,2020-01-09 00:00:00,1598.38,48.5
SA1,2020-01-09 00:30:00,1515.31,43.32
SA1,2020-01-09 01:00:00,1405.96,38.22
SA1,2020-01-09 01:30:00,1311.98,32.4
SA1,2020-01-09 02:00:00,1275.25,20.02
SA1,2020-01-09 02:30:00,1284.23,22.44
SA1,2020-01-09 03:00:00,1272.24,2.79
SA1,2020-01-09 03:30:00,1275.06,7.46
SA1,2020-01-09 04:00:00,1267.28,6.19
SA1,2020-01-09 04:30:00,1262.55,21.47
SA1,2020-01-09 05:00:00,1256.41,34.14
SA1,2020-01-09 05:30:00,1257.2,39.0
SA1,2020-01-09 06:00:00,1309.23,43.94
SA1,2020-01-09 06:30:00,1367.92,45.02
SA1,2020-01-09 07:00:00,1426.52,45.76
SA1,2020-01-09 07:30:00,1443.99,45.51
SA1,2020-01-09 08:00:00,1443.86,45.86
SA1,2020-01-09 08:30:00,1475.3,49.53
SA1,2020-01-09 09:00:00,1480.38,46.0
SA1,2020-01-09 09:30:00,1470.93,45.8
SA1,2020-01-09 10:00:00,1472.85,48.45
SA1,2020-01-09 10:30:00,1524.12,49.69
SA1,2020-01-09 11:00:00,1582.26,62.27
SA1,2020-01-09 11:30:00,1645.1,82.09
SA1,2020-01-09 12:00:00,1706.62,67.63
SA1,2020-01-09 12:30:00,1750.53,73.78
SA1,2020-01-09 13:00:00,1853.97,148.72
SA1,2020-01-09 13:30:00,1968.07,85.08
SA1,2020-01-09 14:00:00,2057.19,106.24
SA1,2020-01-09 14:30:00,2134.37,83.22
SA1,2020-01-09 15:00:00,2247.69,80.69
SA1,2020-01-09 15:30:00,2341.26,86.44
SA1,2020-01-09 16:00:00,2486.32,120.97
SA1,2020-01-09 16:30:00,2614.76,109.2
SA1,2020-01-09 17:00:00,2678.73,238.5
SA1,2020-01-09 17:30:00,2841.51,144.63
SA1,2020-01-09 18:00:00,2804.13,131.11
SA1,2020-01-09 18:30:00,2817.49,263.25
SA1,2020-01-09 19:00:00,2771.61,279.65
SA1,2020-01-09 19:30:00,2712.16,161.89
SA1,2020-01-09 20:00:00,2664.75,182.84
SA1,2020-01-09 20:30:00,2546.43,110.16
SA1,2020-01-09 21:00:00,2385.12,68.5
SA1,2020-01-09 21:30:00,2198.65,71.29
SA1,2020-01-09 22:00:00,2052.12,62.55
SA1,2020-01-09 22:30:00,1882.72,65.74
SA1,2020-01-09 23:00:00,1766.95,66.24
SA1,2020-01-09 23:30:00,1688.26,54.25
SA1,2020-01-10 00:00:00,1802.42,59.1
SA1,2020-01-10 00:30:00,1648.68,44.64
SA1,2020-01-10 01:00:00,1616.35,39.62
SA1,2020-01-10 01:30:00,1575.36,32.03
SA1,2020-01-10 02:00:00,1541.79,23.85
SA1,2020-01-10 02:30:00,1542.66,29.81
SA1,2020-01-10 03:00:00,1526.48,23.61
SA1,2020-01-10 03:30:00,1505.04,39.62
SA1,2020-01-10 04:00:00,1467.41,49.24
SA1,2020-01-10 04:30:00,1448.98,54.03
SA1,2020-01-10 05:00:00,1444.57,53.88
SA1,2020-01-10 05:30:00,1461.18,63.44
SA1,2020-01-10 06:00:00,1510.99,87.65
SA1,2020-01-10 06:30:00,1517.75,100.51
SA1,2020-01-10 07:00:00,1529.57,53.78
SA1,2020-01-10 07:30:00,1534.9,62.57
SA1,2020-01-10 08:00:00,1627.58,137.88
SA1,2020-01-10 08:30:00,1626.4,85.53
SA1,2020-01-10 09:00:00,1605.4,62.51
SA1,2020-01-10 09:30:00,1541.74,66.93
SA1,2020-01-10 10:00:00,1529.91,71.66
SA1,2020-01-10 10:30:00,1517.49,69.24
SA1,2020-01-10 11:00:00,1456.59,58.13
SA1,2020-01-10 11:30:00,1494.35,52.75
SA1,2020-01-10 12:00:00,1546.25,112.78
SA1,2020-01-10 12:30:00,1570.47,142.76
SA1,2020-01-10 13:00:00,1556.53,55.42
SA1,2020-01-10 13:30:00,1484.37,73.31
SA1,2020-01-10 14:00:00,1459.06,53.65
SA1,2020-01-10 14:30:00,1362.12,50.22
SA1,2020-01-10 15:00:00,1326.43,46.72
SA1,2020-01-10 15:30:00,1285.23,53.95
SA1,2020-01-10 16:00:00,1167.43,55.44
SA1,2020-01-10 16:30:00,1104.0,56.07
SA1,2020-01-10 17:00:00,1050.46,53.75
SA1,2020-01-10 17:30:00,1031.91,58.04
SA1,2020-01-10 18:00:00,1064.01,61.61
SA1,2020-01-10 18:30:00,1112.04,61.14
SA1,2020-01-10 19:00:00,1124.77,63.53
SA1,2020-01-10 19:30:00,1129.94,57.53
SA1,2020-01-10 20:00:00,1160.94,56.25
SA1,2020-01-10 20:30:00,1174.01,62.59
SA1,2020-01-10 21:00:00,1177.43,50.67
SA1,2020-01-10 21:30:00,1146.28,50.89
SA1,2020-01-10 22:00:00,1098.15,41.22
SA1,2020-01-10 22:30:00,1078.86,48.4
SA1,2020-01-10 23:00:00,1075.67,42.49
SA1,2020-01-10 23:30:00,1102.8,47.28
SA1,2020-01-11 00:00:00,1266.08,50.63
SA1,2020-01-11 00:30:00,1228.67,48.73
SA1,2020-01-11 01:00:00,1180.76,53.32
SA1,2020-01-11 01:30:00,1071.33,40.51
